
Invalid Ticker symbol :- trade_id: 2, trade_identifier: TDB_195199, ticker_symbol: SPOT, quantity: 350, price: 2735.94, trade_date: 2024-01-06
Invalid Ticker symbol :- trade_id: 342, trade_identifier: TDB_140082, ticker_symbol: MRNA, quantity: 354, price: 1272.54, trade_date: 2024-02-06
Invalid Ticker symbol :- trade_id: 343, trade_identifier: TDB_202788, ticker_symbol: Z, quantity: 417, price: 380.65, trade_date: 2024-02-11
Invalid Ticker symbol :- trade_id: 344, trade_identifier: TDB_208880, ticker_symbol: ROKU, quantity: 411, price: 2330.98, trade_date: 2024-03-02
Invalid Ticker symbol :- trade_id: 346, trade_identifier: TDB_201043, ticker_symbol: NET, quantity: 132, price: 275.32, trade_date: 2024-02-05
Invalid Ticker symbol :- trade_id: 347, trade_identifier: TDB_209810, ticker_symbol: BIDU, quantity: 490, price: 786.81, trade_date: 2024-10-20
Invalid Ticker symbol :- trade_id: 348, trade_identifier: TDB_152630, ticker_symbol: SBUX, quantity: 491, price: 1926.66, trade_date: 2024-09-17
Invalid Ticker symbol :- trade_id: 349, trade_identifier: TDB_159494, ticker_symbol: ABNB, quantity: 342, price: 2252.64, trade_date: 2024-03-23
Invalid Ticker symbol :- trade_id: 350, trade_identifier: TDB_152465, ticker_symbol: AMD, quantity: 54, price: 2222.64, trade_date: 2024-04-17
Invalid Ticker symbol :- trade_id: 351, trade_identifier: TDB_163244, ticker_symbol: FSLY, quantity: 36, price: 2118.57, trade_date: 2024-03-19
Invalid Ticker symbol :- trade_id: 352, trade_identifier: TDB_218389, ticker_symbol: CMCSA, quantity: 289, price: 2282.89, trade_date: 2024-07-21
Invalid Ticker symbol :- trade_id: 354, trade_identifier: TDB_187368, ticker_symbol: NKE, quantity: 186, price: 1576.89, trade_date: 2024-12-15
Invalid Ticker symbol :- trade_id: 356, trade_identifier: TDB_140954, ticker_symbol: FSLY, quantity: 101, price: 215.5, trade_date: 2024-09-05
Invalid Ticker symbol :- trade_id: 360, trade_identifier: TDB_174734, ticker_symbol: TWLO, quantity: 346, price: 1581.28, trade_date: 2024-02-28
Invalid Ticker symbol :- trade_id: 361, trade_identifier: TDB_235596, ticker_symbol: ROKU, quantity: 68, price: 2994.31, trade_date: 2024-11-01
Invalid Ticker symbol :- trade_id: 362, trade_identifier: TDB_187774, ticker_symbol: SHOP, quantity: 457, price: 736.74, trade_date: 2024-02-27
Invalid Ticker symbol :- trade_id: 363, trade_identifier: TDB_212753, ticker_symbol: CMCSA, quantity: 312, price: 1717.5, trade_date: 2024-04-25
Invalid Ticker symbol :- trade_id: 365, trade_identifier: TDB_229634, ticker_symbol: ABNB, quantity: 500, price: 54.68, trade_date: 2024-12-08
Invalid Ticker symbol :- trade_id: 366, trade_identifier: TDB_171530, ticker_symbol: ZM, quantity: 359, price: 439.05, trade_date: 2024-02-20
Invalid Ticker symbol :- trade_id: 370, trade_identifier: TDB_221071, ticker_symbol: SQ, quantity: 459, price: 2112.48, trade_date: 2024-06-22
Invalid Ticker symbol :- trade_id: 371, trade_identifier: TDB_170449, ticker_symbol: FSLY, quantity: 306, price: 1426.17, trade_date: 2024-03-12
Invalid Ticker symbol :- trade_id: 374, trade_identifier: TDB_197613, ticker_symbol: DOCU, quantity: 356, price: 742.02, trade_date: 2024-04-29
Invalid Ticker symbol :- trade_id: 375, trade_identifier: TDB_188038, ticker_symbol: SPOT, quantity: 445, price: 2923.38, trade_date: 2024-06-06
Invalid Ticker symbol :- trade_id: 378, trade_identifier: TDB_146656, ticker_symbol: SBUX, quantity: 355, price: 1061.12, trade_date: 2024-08-19
Invalid Ticker symbol :- trade_id: 379, trade_identifier: TDB_162348, ticker_symbol: TWLO, quantity: 297, price: 1389.73, trade_date: 2024-10-12
Invalid Ticker symbol :- trade_id: 382, trade_identifier: TDB_184140, ticker_symbol: PLTR, quantity: 34, price: 11.75, trade_date: 2024-09-17
Invalid Ticker symbol :- trade_id: 383, trade_identifier: TDB_236341, ticker_symbol: FSLY, quantity: 469, price: 1546.53, trade_date: 2024-12-14
Invalid Ticker symbol :- trade_id: 385, trade_identifier: TDB_211337, ticker_symbol: CMCSA, quantity: 318, price: 430.66, trade_date: 2024-08-13
Invalid Ticker symbol :- trade_id: 386, trade_identifier: TDB_143169, ticker_symbol: DOCU, quantity: 266, price: 1088.9, trade_date: 2024-08-10
Invalid Ticker symbol :- trade_id: 387, trade_identifier: TDB_235778, ticker_symbol: TWTR, quantity: 302, price: 389.14, trade_date: 2024-04-19
Invalid Ticker symbol :- trade_id: 388, trade_identifier: TDB_221887, ticker_symbol: COIN, quantity: 76, price: 585.37, trade_date: 2024-09-19
Invalid Ticker symbol :- trade_id: 389, trade_identifier: TDB_193791, ticker_symbol: TWLO, quantity: 190, price: 1448.02, trade_date: 2024-04-25
Invalid Ticker symbol :- trade_id: 391, trade_identifier: TDB_221084, ticker_symbol: ETSY, quantity: 305, price: 1895.57, trade_date: 2024-11-29
Invalid Ticker symbol :- trade_id: 395, trade_identifier: TDB_188133, ticker_symbol: MRNA, quantity: 348, price: 1464.72, trade_date: 2024-09-02
Invalid Ticker symbol :- trade_id: 396, trade_identifier: TDB_175578, ticker_symbol: SHOP, quantity: 1, price: 234.12, trade_date: 2024-06-27
Invalid Ticker symbol :- trade_id: 397, trade_identifier: TDB_234424, ticker_symbol: COIN, quantity: 376, price: 905.85, trade_date: 2024-03-31
Invalid Ticker symbol :- trade_id: 398, trade_identifier: TDB_210288, ticker_symbol: NET, quantity: 462, price: 1320.59, trade_date: 2024-03-16
Invalid Ticker symbol :- trade_id: 399, trade_identifier: TDB_169690, ticker_symbol: WBA, quantity: 45, price: 496.17, trade_date: 2024-09-23
Invalid Ticker symbol :- trade_id: 400, trade_identifier: TDB_171314, ticker_symbol: MRNA, quantity: 366, price: 668.46, trade_date: 2024-03-19
Invalid Ticker symbol :- trade_id: 402, trade_identifier: TDB_217529, ticker_symbol: UBER, quantity: 386, price: 2562.32, trade_date: 2024-11-16
Invalid Ticker symbol :- trade_id: 403, trade_identifier: TDB_202514, ticker_symbol: BA, quantity: 125, price: 1663.96, trade_date: 2024-10-19
Invalid Ticker symbol :- trade_id: 405, trade_identifier: TDB_164739, ticker_symbol: FVRR, quantity: 371, price: 1672.28, trade_date: 2024-06-23
Invalid Ticker symbol :- trade_id: 409, trade_identifier: TDB_196693, ticker_symbol: SHOP, quantity: 484, price: 1078.54, trade_date: 2024-10-21
Invalid Ticker symbol :- trade_id: 412, trade_identifier: TDB_140316, ticker_symbol: NKE, quantity: 120, price: 1685.54, trade_date: 2024-09-16
Invalid Ticker symbol :- trade_id: 415, trade_identifier: TDB_158830, ticker_symbol: ROKU, quantity: 75, price: 2996.29, trade_date: 2024-01-02
Invalid Ticker symbol :- trade_id: 418, trade_identifier: TDB_158696, ticker_symbol: ZM, quantity: 388, price: 1898.4, trade_date: 2024-10-05
Invalid Ticker symbol :- trade_id: 419, trade_identifier: TDB_147087, ticker_symbol: QCOM, quantity: 116, price: 1114.08, trade_date: 2024-02-17
Invalid Ticker symbol :- trade_id: 420, trade_identifier: TDB_224695, ticker_symbol: SNAP, quantity: 250, price: 1733.27, trade_date: 2024-12-01
Invalid Ticker symbol :- trade_id: 421, trade_identifier: TDB_141325, ticker_symbol: NET, quantity: 33, price: 613.97, trade_date: 2024-09-22
Invalid Ticker symbol :- trade_id: 428, trade_identifier: TDB_214361, ticker_symbol: SHOP, quantity: 245, price: 2707.94, trade_date: 2024-08-28
Invalid Ticker symbol :- trade_id: 429, trade_identifier: TDB_218930, ticker_symbol: ETSY, quantity: 114, price: 113.95, trade_date: 2024-04-03
Invalid Ticker symbol :- trade_id: 430, trade_identifier: TDB_188678, ticker_symbol: TWTR, quantity: 261, price: 295.37, trade_date: 2024-03-30
Invalid Ticker symbol :- trade_id: 431, trade_identifier: TDB_139529, ticker_symbol: ROKU, quantity: 47, price: 15.36, trade_date: 2024-09-14
Invalid Ticker symbol :- trade_id: 432, trade_identifier: TDB_200492, ticker_symbol: SHOP, quantity: 113, price: 1303.39, trade_date: 2024-06-18
Invalid Ticker symbol :- trade_id: 435, trade_identifier: TDB_136964, ticker_symbol: SHOP, quantity: 337, price: 2183.51, trade_date: 2024-04-24
Invalid Ticker symbol :- trade_id: 436, trade_identifier: TDB_193497, ticker_symbol: QCOM, quantity: 125, price: 1345.73, trade_date: 2024-09-23
Invalid Ticker symbol :- trade_id: 441, trade_identifier: TDB_198913, ticker_symbol: TWLO, quantity: 87, price: 1110.63, trade_date: 2024-03-11
Invalid Ticker symbol :- trade_id: 442, trade_identifier: TDB_155024, ticker_symbol: ROKU, quantity: 32, price: 2615.81, trade_date: 2024-01-18
Invalid Ticker symbol :- trade_id: 444, trade_identifier: TDB_221734, ticker_symbol: BA, quantity: 492, price: 2188.11, trade_date: 2024-07-11
Invalid Ticker symbol :- trade_id: 447, trade_identifier: TDB_124988, ticker_symbol: TWTR, quantity: 201, price: 1467.56, trade_date: 2024-02-01
Invalid Ticker symbol :- trade_id: 448, trade_identifier: TDB_168180, ticker_symbol: QCOM, quantity: 193, price: 1519.25, trade_date: 2024-08-27
Invalid Ticker symbol :- trade_id: 451, trade_identifier: TDB_153797, ticker_symbol: LYFT, quantity: 393, price: 2655.4, trade_date: 2024-01-11
Invalid Ticker symbol :- trade_id: 456, trade_identifier: TDB_193440, ticker_symbol: ROKU, quantity: 6, price: 2781.15, trade_date: 2024-05-11
Invalid Ticker symbol :- trade_id: 459, trade_identifier: TDB_174530, ticker_symbol: LYFT, quantity: 48, price: 531.76, trade_date: 2024-12-23
Invalid Ticker symbol :- trade_id: 460, trade_identifier: TDB_186212, ticker_symbol: HOOD, quantity: 358, price: 977.14, trade_date: 2024-06-01
Invalid Ticker symbol :- trade_id: 461, trade_identifier: TDB_167021, ticker_symbol: MRNA, quantity: 432, price: 176.43, trade_date: 2024-12-20
Invalid Ticker symbol :- trade_id: 466, trade_identifier: TDB_235081, ticker_symbol: RBLX, quantity: 382, price: 1785.18, trade_date: 2024-05-10
Invalid Ticker symbol :- trade_id: 467, trade_identifier: TDB_209385, ticker_symbol: NVCR, quantity: 384, price: 2708.86, trade_date: 2024-04-04
Invalid Ticker symbol :- trade_id: 468, trade_identifier: TDB_229008, ticker_symbol: ETSY, quantity: 410, price: 2068.74, trade_date: 2024-01-22
Invalid Ticker symbol :- trade_id: 469, trade_identifier: TDB_211319, ticker_symbol: FVRR, quantity: 9, price: 2878.91, trade_date: 2024-06-05
Invalid Ticker symbol :- trade_id: 471, trade_identifier: TDB_213575, ticker_symbol: SPOT, quantity: 90, price: 2970.91, trade_date: 2024-08-26
Invalid Ticker symbol :- trade_id: 472, trade_identifier: TDB_226379, ticker_symbol: TSM, quantity: 228, price: 1831.04, trade_date: 2024-01-21
Invalid Ticker symbol :- trade_id: 473, trade_identifier: TDB_193133, ticker_symbol: SQ, quantity: 273, price: 1388.38, trade_date: 2024-02-12
Invalid Ticker symbol :- trade_id: 475, trade_identifier: TDB_226798, ticker_symbol: TWLO, quantity: 469, price: 2897.76, trade_date: 2024-06-18
Invalid Ticker symbol :- trade_id: 480, trade_identifier: TDB_202147, ticker_symbol: BA, quantity: 67, price: 1055.56, trade_date: 2024-04-28
Invalid Ticker symbol :- trade_id: 482, trade_identifier: TDB_167395, ticker_symbol: ABNB, quantity: 36, price: 2815.69, trade_date: 2024-11-10
Invalid Ticker symbol :- trade_id: 484, trade_identifier: TDB_169197, ticker_symbol: ZM, quantity: 20, price: 2602.15, trade_date: 2024-01-17
Invalid Ticker symbol :- trade_id: 487, trade_identifier: TDB_136434, ticker_symbol: COIN, quantity: 290, price: 842.83, trade_date: 2024-09-05
Invalid Ticker symbol :- trade_id: 488, trade_identifier: TDB_207838, ticker_symbol: ABNB, quantity: 447, price: 1615.86, trade_date: 2024-11-28
Invalid Ticker symbol :- trade_id: 489, trade_identifier: TDB_210227, ticker_symbol: TEAM, quantity: 489, price: 840.61, trade_date: 2024-04-09
Invalid Ticker symbol :- trade_id: 490, trade_identifier: TDB_224997, ticker_symbol: BABA, quantity: 27, price: 1616.07, trade_date: 2024-07-31
Invalid Ticker symbol :- trade_id: 491, trade_identifier: TDB_209436, ticker_symbol: BA, quantity: 266, price: 1862.97, trade_date: 2024-01-25
Invalid Ticker symbol :- trade_id: 492, trade_identifier: TDB_234171, ticker_symbol: TEAM, quantity: 406, price: 1972.49, trade_date: 2024-08-26
Invalid Ticker symbol :- trade_id: 493, trade_identifier: TDB_156527, ticker_symbol: RBLX, quantity: 429, price: 2044.21, trade_date: 2024-05-25
Invalid Ticker symbol :- trade_id: 496, trade_identifier: TDB_132981, ticker_symbol: SPOT, quantity: 243, price: 903.0, trade_date: 2024-06-24
Invalid Ticker symbol :- trade_id: 497, trade_identifier: TDB_144776, ticker_symbol: SNAP, quantity: 286, price: 2957.02, trade_date: 2024-03-01
Invalid Ticker symbol :- trade_id: 498, trade_identifier: TDB_234015, ticker_symbol: SNAP, quantity: 491, price: 1938.67, trade_date: 2024-11-20
Invalid Ticker symbol :- trade_id: 499, trade_identifier: TDB_140076, ticker_symbol: TWTR, quantity: 369, price: 2574.48, trade_date: 2024-06-05
Invalid Ticker symbol :- trade_id: 500, trade_identifier: TDB_144287, ticker_symbol: SHOP, quantity: 6, price: 441.46, trade_date: 2024-01-21
Invalid Ticker symbol :- trade_id: 501, trade_identifier: TDB_203650, ticker_symbol: AMD, quantity: 223, price: 2494.11, trade_date: 2024-03-03
Invalid Ticker symbol :- trade_id: 502, trade_identifier: TDB_168140, ticker_symbol: COIN, quantity: 230, price: 865.7, trade_date: 2024-10-27
Invalid Ticker symbol :- trade_id: 505, trade_identifier: TDB_216541, ticker_symbol: TEAM, quantity: 351, price: 1405.62, trade_date: 2024-08-22
Invalid Ticker symbol :- trade_id: 507, trade_identifier: TDB_210703, ticker_symbol: SHOP, quantity: 296, price: 1535.58, trade_date: 2024-04-01
Invalid Ticker symbol :- trade_id: 508, trade_identifier: TDB_137554, ticker_symbol: RBLX, quantity: 123, price: 2654.96, trade_date: 2024-11-25
Invalid Ticker symbol :- trade_id: 509, trade_identifier: TDB_195055, ticker_symbol: TWLO, quantity: 439, price: 1363.17, trade_date: 2024-09-09
Invalid Ticker symbol :- trade_id: 510, trade_identifier: TDB_139013, ticker_symbol: RBLX, quantity: 403, price: 1107.15, trade_date: 2024-01-19
Invalid Ticker symbol :- trade_id: 511, trade_identifier: TDB_209384, ticker_symbol: UBER, quantity: 198, price: 1034.01, trade_date: 2024-05-01
Invalid Ticker symbol :- trade_id: 515, trade_identifier: TDB_163335, ticker_symbol: FVRR, quantity: 40, price: 685.25, trade_date: 2024-01-05
Invalid Ticker symbol :- trade_id: 516, trade_identifier: TDB_213164, ticker_symbol: BA, quantity: 256, price: 1007.57, trade_date: 2024-12-15
Invalid Ticker symbol :- trade_id: 517, trade_identifier: TDB_174547, ticker_symbol: MRNA, quantity: 260, price: 1608.91, trade_date: 2024-03-05
Invalid Ticker symbol :- trade_id: 520, trade_identifier: TDB_149223, ticker_symbol: NKE, quantity: 213, price: 2152.68, trade_date: 2024-04-14
Invalid Ticker symbol :- trade_id: 521, trade_identifier: TDB_178160, ticker_symbol: TEAM, quantity: 107, price: 1607.06, trade_date: 2024-09-20
Invalid Ticker symbol :- trade_id: 522, trade_identifier: TDB_205960, ticker_symbol: ETSY, quantity: 109, price: 1162.91, trade_date: 2024-10-31
Invalid Ticker symbol :- trade_id: 524, trade_identifier: TDB_164431, ticker_symbol: ETSY, quantity: 179, price: 1993.18, trade_date: 2024-05-05
Invalid Ticker symbol :- trade_id: 527, trade_identifier: TDB_202385, ticker_symbol: BIDU, quantity: 287, price: 2272.38, trade_date: 2024-06-09
Invalid Ticker symbol :- trade_id: 528, trade_identifier: TDB_146949, ticker_symbol: SHOP, quantity: 17, price: 680.98, trade_date: 2024-03-16
Invalid Ticker symbol :- trade_id: 529, trade_identifier: TDB_199028, ticker_symbol: ZM, quantity: 152, price: 2600.95, trade_date: 2024-08-14
Invalid Ticker symbol :- trade_id: 530, trade_identifier: TDB_211928, ticker_symbol: ETSY, quantity: 237, price: 1700.44, trade_date: 2024-07-13
Invalid Ticker symbol :- trade_id: 532, trade_identifier: TDB_161885, ticker_symbol: TWLO, quantity: 281, price: 1939.2, trade_date: 2024-07-08
Invalid Ticker symbol :- trade_id: 535, trade_identifier: TDB_133566, ticker_symbol: SPOT, quantity: 156, price: 2970.87, trade_date: 2024-11-29
Invalid Ticker symbol :- trade_id: 536, trade_identifier: TDB_194042, ticker_symbol: COIN, quantity: 170, price: 2969.64, trade_date: 2024-02-19
Invalid Ticker symbol :- trade_id: 537, trade_identifier: TDB_177474, ticker_symbol: NKE, quantity: 40, price: 1516.41, trade_date: 2024-04-04
Invalid Ticker symbol :- trade_id: 538, trade_identifier: TDB_130635, ticker_symbol: NET, quantity: 374, price: 1901.92, trade_date: 2024-02-06
Invalid Ticker symbol :- trade_id: 540, trade_identifier: TDB_231515, ticker_symbol: TWLO, quantity: 106, price: 1508.32, trade_date: 2024-11-04
Invalid Ticker symbol :- trade_id: 542, trade_identifier: TDB_224295, ticker_symbol: NET, quantity: 316, price: 95.75, trade_date: 2024-08-28
Invalid Ticker symbol :- trade_id: 543, trade_identifier: TDB_123627, ticker_symbol: TWLO, quantity: 299, price: 276.84, trade_date: 2024-05-29
Invalid Ticker symbol :- trade_id: 544, trade_identifier: TDB_126553, ticker_symbol: WBA, quantity: 254, price: 1519.9, trade_date: 2024-07-21
Invalid Ticker symbol :- trade_id: 545, trade_identifier: TDB_127151, ticker_symbol: HOOD, quantity: 238, price: 2938.55, trade_date: 2024-07-12
Invalid Ticker symbol :- trade_id: 546, trade_identifier: TDB_126519, ticker_symbol: SQ, quantity: 451, price: 2387.51, trade_date: 2024-03-22
Invalid Ticker symbol :- trade_id: 548, trade_identifier: TDB_144349, ticker_symbol: SHOP, quantity: 244, price: 2613.39, trade_date: 2024-12-26
Invalid Ticker symbol :- trade_id: 549, trade_identifier: TDB_216420, ticker_symbol: RBLX, quantity: 260, price: 919.65, trade_date: 2024-05-06
Invalid Ticker symbol :- trade_id: 550, trade_identifier: TDB_171179, ticker_symbol: SBUX, quantity: 382, price: 1093.69, trade_date: 2024-12-25
Invalid Ticker symbol :- trade_id: 552, trade_identifier: TDB_199292, ticker_symbol: BIDU, quantity: 455, price: 2632.56, trade_date: 2024-06-19
Invalid Ticker symbol :- trade_id: 553, trade_identifier: TDB_201180, ticker_symbol: SNAP, quantity: 351, price: 1278.44, trade_date: 2024-07-01
Invalid Ticker symbol :- trade_id: 555, trade_identifier: TDB_197592, ticker_symbol: FVRR, quantity: 478, price: 1942.44, trade_date: 2024-09-17
Invalid Ticker symbol :- trade_id: 556, trade_identifier: TDB_215815, ticker_symbol: NKE, quantity: 102, price: 160.67, trade_date: 2024-09-11
Invalid Ticker symbol :- trade_id: 557, trade_identifier: TDB_217739, ticker_symbol: DOCU, quantity: 315, price: 2322.11, trade_date: 2024-04-01
Invalid Ticker symbol :- trade_id: 558, trade_identifier: TDB_167361, ticker_symbol: UBER, quantity: 429, price: 1472.63, trade_date: 2024-12-04
Invalid Ticker symbol :- trade_id: 561, trade_identifier: TDB_150273, ticker_symbol: TWLO, quantity: 177, price: 2177.84, trade_date: 2024-02-25
Invalid Ticker symbol :- trade_id: 562, trade_identifier: TDB_219023, ticker_symbol: NKE, quantity: 100, price: 2972.91, trade_date: 2024-02-03
Invalid Ticker symbol :- trade_id: 565, trade_identifier: TDB_189508, ticker_symbol: SBUX, quantity: 397, price: 1846.42, trade_date: 2024-01-02
Invalid Ticker symbol :- trade_id: 568, trade_identifier: TDB_190693, ticker_symbol: RBLX, quantity: 206, price: 224.12, trade_date: 2024-11-08
Invalid Ticker symbol :- trade_id: 569, trade_identifier: TDB_145548, ticker_symbol: SQ, quantity: 155, price: 1735.32, trade_date: 2024-03-01
Invalid Ticker symbol :- trade_id: 571, trade_identifier: TDB_140499, ticker_symbol: ABNB, quantity: 76, price: 1854.57, trade_date: 2024-05-03
Invalid Ticker symbol :- trade_id: 573, trade_identifier: TDB_178517, ticker_symbol: TEAM, quantity: 403, price: 1669.85, trade_date: 2024-10-07
Invalid Ticker symbol :- trade_id: 575, trade_identifier: TDB_209624, ticker_symbol: BIDU, quantity: 301, price: 165.6, trade_date: 2024-10-25
Invalid Ticker symbol :- trade_id: 576, trade_identifier: TDB_157045, ticker_symbol: FVRR, quantity: 357, price: 627.25, trade_date: 2024-02-05
Invalid Ticker symbol :- trade_id: 578, trade_identifier: TDB_130085, ticker_symbol: TEAM, quantity: 114, price: 353.34, trade_date: 2024-10-21
Invalid Ticker symbol :- trade_id: 585, trade_identifier: TDB_204665, ticker_symbol: QCOM, quantity: 402, price: 1170.51, trade_date: 2024-05-17
Invalid Ticker symbol :- trade_id: 586, trade_identifier: TDB_137439, ticker_symbol: DOCU, quantity: 148, price: 941.52, trade_date: 2024-07-31
Invalid Ticker symbol :- trade_id: 588, trade_identifier: TDB_183206, ticker_symbol: TEAM, quantity: 409, price: 733.9, trade_date: 2024-11-29
Invalid Ticker symbol :- trade_id: 590, trade_identifier: TDB_167949, ticker_symbol: SPOT, quantity: 43, price: 924.35, trade_date: 2024-08-27
Invalid Ticker symbol :- trade_id: 592, trade_identifier: TDB_137389, ticker_symbol: SHOP, quantity: 131, price: 1696.31, trade_date: 2024-03-03
Invalid Ticker symbol :- trade_id: 595, trade_identifier: TDB_155634, ticker_symbol: RBLX, quantity: 125, price: 2376.71, trade_date: 2024-12-27
Invalid Ticker symbol :- trade_id: 597, trade_identifier: TDB_185080, ticker_symbol: COIN, quantity: 247, price: 492.73, trade_date: 2024-01-29
Invalid Ticker symbol :- trade_id: 600, trade_identifier: TDB_195441, ticker_symbol: NKE, quantity: 233, price: 2184.61, trade_date: 2024-09-23
Invalid Ticker symbol :- trade_id: 601, trade_identifier: TDB_202306, ticker_symbol: AMD, quantity: 245, price: 103.98, trade_date: 2024-03-28
Invalid Ticker symbol :- trade_id: 603, trade_identifier: TDB_184175, ticker_symbol: TEAM, quantity: 480, price: 1864.67, trade_date: 2024-10-23
Invalid Ticker symbol :- trade_id: 604, trade_identifier: TDB_169293, ticker_symbol: HOOD, quantity: 447, price: 2179.15, trade_date: 2024-08-16
Invalid Ticker symbol :- trade_id: 606, trade_identifier: TDB_134493, ticker_symbol: HOOD, quantity: 454, price: 1938.96, trade_date: 2024-10-22
Invalid Ticker symbol :- trade_id: 609, trade_identifier: TDB_128294, ticker_symbol: BIDU, quantity: 338, price: 972.72, trade_date: 2024-12-25
Invalid Ticker symbol :- trade_id: 610, trade_identifier: TDB_224825, ticker_symbol: PLTR, quantity: 372, price: 200.37, trade_date: 2024-03-22
Invalid Ticker symbol :- trade_id: 611, trade_identifier: TDB_207247, ticker_symbol: DOCU, quantity: 82, price: 296.28, trade_date: 2024-10-05
Invalid Ticker symbol :- trade_id: 614, trade_identifier: TDB_202045, ticker_symbol: WBA, quantity: 59, price: 1176.3, trade_date: 2024-11-21
Invalid Ticker symbol :- trade_id: 615, trade_identifier: TDB_212080, ticker_symbol: NKE, quantity: 135, price: 363.32, trade_date: 2024-10-04
Invalid Ticker symbol :- trade_id: 616, trade_identifier: TDB_147979, ticker_symbol: SBUX, quantity: 332, price: 1731.42, trade_date: 2024-10-01
Invalid Ticker symbol :- trade_id: 617, trade_identifier: TDB_216140, ticker_symbol: ETSY, quantity: 276, price: 1763.44, trade_date: 2024-10-13
Invalid Ticker symbol :- trade_id: 618, trade_identifier: TDB_153910, ticker_symbol: PLTR, quantity: 199, price: 2728.75, trade_date: 2024-01-04
Invalid Ticker symbol :- trade_id: 620, trade_identifier: TDB_160213, ticker_symbol: SHOP, quantity: 16, price: 1650.83, trade_date: 2024-03-20
Invalid Ticker symbol :- trade_id: 621, trade_identifier: TDB_213315, ticker_symbol: SNAP, quantity: 83, price: 2074.92, trade_date: 2024-10-07
Invalid Ticker symbol :- trade_id: 624, trade_identifier: TDB_187339, ticker_symbol: LYFT, quantity: 219, price: 1434.47, trade_date: 2024-09-24
Invalid Ticker symbol :- trade_id: 626, trade_identifier: TDB_174626, ticker_symbol: TWTR, quantity: 89, price: 1825.21, trade_date: 2024-05-19
Invalid Ticker symbol :- trade_id: 628, trade_identifier: TDB_154588, ticker_symbol: SQ, quantity: 276, price: 824.74, trade_date: 2024-10-01
Invalid Ticker symbol :- trade_id: 629, trade_identifier: TDB_204364, ticker_symbol: SBUX, quantity: 233, price: 1466.44, trade_date: 2024-11-25
Invalid Ticker symbol :- trade_id: 631, trade_identifier: TDB_219160, ticker_symbol: ETSY, quantity: 129, price: 34.86, trade_date: 2024-08-03
Invalid Ticker symbol :- trade_id: 632, trade_identifier: TDB_179734, ticker_symbol: ZM, quantity: 457, price: 127.49, trade_date: 2024-06-18
Invalid Ticker symbol :- trade_id: 633, trade_identifier: TDB_182561, ticker_symbol: CMCSA, quantity: 36, price: 645.73, trade_date: 2024-07-16
Invalid Ticker symbol :- trade_id: 634, trade_identifier: TDB_205515, ticker_symbol: BIDU, quantity: 335, price: 1636.85, trade_date: 2024-09-23
Invalid Ticker symbol :- trade_id: 637, trade_identifier: TDB_225089, ticker_symbol: COIN, quantity: 160, price: 796.37, trade_date: 2024-07-10
Invalid Ticker symbol :- trade_id: 638, trade_identifier: TDB_220342, ticker_symbol: RBLX, quantity: 35, price: 1961.06, trade_date: 2024-01-19
Invalid Ticker symbol :- trade_id: 639, trade_identifier: TDB_188968, ticker_symbol: TWLO, quantity: 375, price: 2743.51, trade_date: 2024-05-12
Invalid Ticker symbol :- trade_id: 640, trade_identifier: TDB_223158, ticker_symbol: DOCU, quantity: 158, price: 247.75, trade_date: 2024-06-07
Invalid Ticker symbol :- trade_id: 642, trade_identifier: TDB_222614, ticker_symbol: LYFT, quantity: 380, price: 267.71, trade_date: 2024-11-25
Invalid Ticker symbol :- trade_id: 645, trade_identifier: TDB_215549, ticker_symbol: ABNB, quantity: 69, price: 2087.56, trade_date: 2024-04-02
Invalid Ticker symbol :- trade_id: 646, trade_identifier: TDB_211417, ticker_symbol: BA, quantity: 226, price: 900.54, trade_date: 2024-06-14
Invalid Ticker symbol :- trade_id: 647, trade_identifier: TDB_198339, ticker_symbol: BIDU, quantity: 384, price: 404.43, trade_date: 2024-07-23
Invalid Ticker symbol :- trade_id: 648, trade_identifier: TDB_191425, ticker_symbol: NVCR, quantity: 208, price: 1546.62, trade_date: 2024-10-13
Invalid Ticker symbol :- trade_id: 650, trade_identifier: TDB_173724, ticker_symbol: ROKU, quantity: 219, price: 432.3, trade_date: 2024-06-22
Invalid Ticker symbol :- trade_id: 651, trade_identifier: TDB_223681, ticker_symbol: HOOD, quantity: 226, price: 2283.81, trade_date: 2024-09-07
Invalid Ticker symbol :- trade_id: 654, trade_identifier: TDB_162817, ticker_symbol: TSM, quantity: 77, price: 1279.5, trade_date: 2024-07-19
Invalid Ticker symbol :- trade_id: 655, trade_identifier: TDB_228453, ticker_symbol: SHOP, quantity: 284, price: 1744.03, trade_date: 2024-04-12
Invalid Ticker symbol :- trade_id: 656, trade_identifier: TDB_222986, ticker_symbol: SQ, quantity: 130, price: 2189.16, trade_date: 2024-02-20
Invalid Ticker symbol :- trade_id: 658, trade_identifier: TDB_163045, ticker_symbol: DOCU, quantity: 119, price: 340.87, trade_date: 2024-01-17
Invalid Ticker symbol :- trade_id: 661, trade_identifier: TDB_159069, ticker_symbol: TWTR, quantity: 17, price: 1332.14, trade_date: 2024-07-04
Invalid Ticker symbol :- trade_id: 662, trade_identifier: TDB_216596, ticker_symbol: FVRR, quantity: 467, price: 2520.54, trade_date: 2024-03-17
